price_aprox_usd,surface_covered_in_m2,lat,lon,neighborhood
66000.0,32.0,-34.609418,-58.4032931,Congreso
210000.0,80.0,-34.6213159,-58.4604044,Caballito
175000.0,42.0,-34.5570247,-58.455372,Belgrano
128000.0,45.0,-34.5978249,-58.416439,Barrio Norte
120000.0,40.0,-34.6256305,-58.4574601,Flores
175600.0,58.0,-34.5719003943,-58.4744939153,Villa Urquiza
135000.0,42.0,-34.5800393025,-58.4405126993,Palermo
69900.0,34.0,-34.6182787,-58.5005212,Floresta
84000.0,55.0,-34.6114708,-58.4087069,Once
108000.0,61.0,-34.6141156894,-58.3982495948,Congreso
128000.0,32.0,-34.557143701,-58.4578810064,Belgrano
89000.0,36.0,-34.5568969,-58.486194,Saavedra
82900.0,31.0,,,Congreso
168000.0,43.0,-34.5525378183,-58.4594991595,Belgrano
152000.0,61.0,-34.6261358,-58.4363441,Caballito
140000.0,40.0,-34.550661,-58.473787,Nuñez
62700.0,38.0,-34.624976264,-58.3793056213,Constitución
145000.0,53.0,-34.6168693,-58.3917135,Monserrat
130000.0,60.0,-34.5634809,-58.4639207,Belgrano
240000.0,91.0,-34.6166871,-58.4443684,Caballito
115000.0,64.0,-34.555527,-58.450546,Belgrano
85000.0,54.0,-34.632413,-58.370082,Barracas
89500.0,80.0,-34.611905564,-58.3890692852,Congreso
75000.0,44.0,-34.6341171,-58.3610926,Boca
87500.0,59.0,-34.616712,-58.388236,Monserrat
105000.0,36.0,-34.587405,-58.39999,Barrio Norte
320000.0,75.0,-34.5608098,-58.4425707,Belgrano
75000.0,43.0,-34.601377,-58.397146,Balvanera
70000.0,36.0,-34.596421,-58.49823,Villa Devoto
75000.0,32.0,-34.5987408,-58.4182044,Once
68500.0,36.0,-34.609502,-58.411796,Balvanera
157000.0,75.0,-34.6040046,-58.3868697,Centro / Microcentro
138000.0,74.0,-34.6038236,-58.4272911,Parque Centenario
175000.0,54.0,-34.5735447,-58.4409543,Belgrano
129000.0,58.0,-34.57991,-58.475457,Villa Urquiza
190000.0,62.0,-34.5703149,-58.4830019,Villa Urquiza
108000.0,45.0,-34.610039,-58.447216,Caballito
180000.0,49.0,-34.549608,-58.474142,Nuñez
195390.0,69.0,-34.5546524,-58.4936437,Saavedra
89000.0,46.0,-34.62385,-58.377764,San Telmo
65000.0,45.0,-34.6234611,-58.3843783,Constitución
148000.0,74.0,-34.6118423,-58.4116076,Almagro
205000.0,94.0,-34.62859,-58.4460558,Caballito
102000.0,50.0,-34.6273118408,-58.4295989873,Caballito
163000.0,84.0,-34.606367,-58.397323,Once
314000.0,96.0,-34.597769,-58.42644,Villa Crespo
149000.0,76.0,-34.5910948,-58.5241044,Almagro
122000.0,64.0,-34.575207,-58.489237,Villa Urquiza
84000.0,45.0,-34.600618,-58.406586,Balvanera
130000.0,52.0,-34.6066163,-58.4909214,Villa del Parque
120000.0,50.0,-34.5859869,-58.4112318,Palermo
130000.0,44.0,-34.6404945,-58.5290348,Liniers
118500.0,42.0,-34.6090764,-58.4261092,Almagro
119000.0,78.0,-34.6057279,-58.4056399,Once
360000.0,75.0,-34.5429344,-58.4617742,Nuñez
74000.0,36.0,-34.596715,-58.444045,Villa Crespo
135000.0,56.0,-34.6036497,-58.4116124,Abasto
198000.0,76.0,-34.62837,-58.456407,Flores
340000.0,84.0,-34.5729505,-58.4227248,Palermo
150000.0,66.0,-34.6026497737,-58.4368541662,Villa Crespo
134900.0,66.0,-34.625969,-58.415701,Boedo
185000.0,86.0,-34.5975096,-58.4390573,Villa Crespo
85000.0,40.0,-34.6186737726,-58.4548030318,Caballito
160000.0,60.0,-34.597982,-58.426876,Almagro
185000.0,61.0,-34.56831,-58.471937,Belgrano
95000.0,45.0,-34.6142794,-58.4354197,Caballito
155000.0,35.0,-34.558173,-58.455806,Belgrano
124000.0,54.0,-34.616001,-58.446718,Caballito
77000.0,33.0,,,
170000.0,65.0,-34.5581287653,-58.4544964474,Belgrano
230000.0,75.0,-34.6033592549,-58.4407199326,Villa Crespo
138000.0,68.0,-34.584729,-58.429091,Palermo
125000.0,57.0,,,San Telmo
93700.0,46.0,-34.6582101,-58.5109039,Mataderos
269000.0,70.0,-34.5702209,-58.4482002,Belgrano
123000.0,54.0,-34.616001,-58.446718,Caballito
180000.0,64.0,-34.5659322,-58.4518896,Belgrano
150000.0,75.0,-34.5630655089,-58.4675126561,Coghlan
155000.0,44.0,-34.6096050553,-58.3663710068,Puerto Madero
37983.0,47.0,-34.5413289,-58.473409,Saavedra
119000.0,52.0,,,Colegiales
118377.0,42.0,-34.5835867,-58.4246948,Palermo
115000.0,44.0,-34.5772817,-58.4837972,Villa Urquiza
84600.0,49.0,-34.6538388,-58.3886814,Barracas
163000.0,70.0,-34.554806,-58.4787521,Nuñez
82000.0,32.0,-34.60746,-58.43891555,Parque Centenario
118500.0,42.0,-34.6090764,-58.4261092,Almagro
170000.0,69.0,,,Floresta
155000.0,82.0,-34.6139012,-58.4343342,Caballito
82000.0,42.0,-34.577168,-58.538654,Flores
135000.0,44.0,-34.5694527,-58.4515507,Belgrano
92600.0,48.0,,,Almagro
138000.0,50.0,-34.6249051,-58.4577784,Caballito
380000.0,80.0,-34.5774695252,-58.4225032795,Palermo
79550.0,32.0,-34.5980837,-58.4860154,Villa del Parque
89900.0,39.0,-34.6214759425,-58.4242661093,Almagro
165800.0,59.0,-34.58503,-58.441665,Palermo
145000.0,72.0,-34.5965341,-58.3809608,Centro / Microcentro
72000.0,36.0,-34.6064955,-58.4124508,Abasto
267000.0,52.0,-34.5776848,-58.4243305,Palermo
179000.0,77.0,-34.6086026,-58.4214929,Almagro
120000.0,55.0,-34.6227627,-58.436433,Caballito
65000.0,38.0,,,Floresta
108000.0,51.0,-34.605891067,-58.4968024142,Villa del Parque
165000.0,90.0,-34.6366095,-58.3766021,Barracas
95000.0,65.0,-34.6475677,-58.4918168,Mataderos
70000.0,38.0,-34.637834,-58.503098,Villa Luro
120000.0,62.0,-34.6505982584,-58.4960692946,Mataderos
130000.0,68.0,-34.6170578,-58.3728773,San Telmo
122000.0,51.0,-34.598942,-58.500647,Villa Devoto
165000.0,80.0,-34.6045189,-58.4584262,Caballito
66500.0,39.0,,,Floresta
70000.0,48.0,,,
130000.0,40.0,-34.603438,-58.4364402,Parque Centenario
85000.0,38.0,-34.5631385,-58.4678187,Belgrano
95000.0,32.0,-34.6125822,-58.4192102,Almagro
132517.0,49.0,,,San Telmo
117000.0,41.0,-34.5546395,-58.4393927,Belgrano
300000.0,73.0,-34.6248116,-58.3761483,San Telmo
110000.0,47.0,-34.5572596,-58.4834027,Saavedra
139877.0,50.0,-34.6235515,-58.3740817,San Telmo
118000.0,39.0,-34.5861955914,-58.4299707413,Palermo
106050.0,35.0,-34.6148483,-58.4604643,Caballito
98000.0,52.0,-34.637834,-58.503098,Villa Luro
169000.0,65.0,-34.5736615,-58.4325058,Las Cañitas
50000.0,36.0,-34.5840054122,-58.45571546,Chacarita
64900.0,35.0,-34.607025,-58.395734,Balvanera
399000.0,70.0,-34.5700718,-58.4323108,Palermo
96000.0,47.0,-34.620943,-58.3888695,Constitución
130000.0,60.0,-34.5620844,-58.4566864,Belgrano
125000.0,55.0,-34.539528,-58.469839,Nuñez
251000.0,85.0,-34.5495227,-58.4692294,Nuñez
149000.0,51.0,-34.5681779,-58.448055,Belgrano
155000.0,50.0,-34.5675735,-58.4711972,Villa Urquiza
150000.0,50.0,-34.6405283,-58.5294588,Villa Luro
195300.0,48.0,-34.5595205148,-58.4451138624,Belgrano
81500.0,43.0,,,
144000.0,90.0,-34.6324915,-58.4779917,Floresta
195000.0,87.0,-34.578295,-58.449588,Colegiales
143000.0,50.0,-34.5978249,-58.416439,Palermo
85000.0,51.0,-34.6290629,-58.387054,Constitución
115000.0,78.0,-34.6166811,-58.3869394,Congreso
164000.0,71.0,-34.574474,-58.448641,Colegiales
143550.0,49.0,-34.5866135,-58.4390914,Palermo
125000.0,55.0,-34.632359,-58.37701,Barracas
122000.0,46.0,-34.552663,-58.452328,Belgrano
119000.0,54.0,-34.6096454,-58.4186777,Almagro
80000.0,37.0,-34.5848,-58.44321,Palermo
92500.0,55.0,-34.6451582,-58.4907929,Mataderos
135000.0,41.0,-34.5905703207,-58.4174177754,Palermo
125000.0,80.0,-34.606616,-58.399329,Once
173000.0,50.0,-34.5883246348,-58.4034767571,Barrio Norte
195000.0,76.0,-34.6403781208,-58.5070349233,Villa Luro
79000.0,37.0,-34.6100367846,-58.4787115886,Villa Santa Rita
230000.0,91.0,-34.6247108,-58.4516924,Caballito
120000.0,42.0,-34.581691,-58.433876,Palermo
205000.0,100.0,-34.6026087,-58.4241996,Almagro
105000.0,67.0,-34.6334711,-58.3616855,Boca
160000.0,79.0,-34.6256279,-58.4270823,Boedo
73000.0,46.0,-34.6264767909,-58.3597016865,
120000.0,35.0,-34.592786,-58.418908,Palermo
168000.0,72.0,-34.620712,-58.371402,San Telmo
140000.0,63.0,-34.6320513455,-58.4032205741,Parque Patricios
110000.0,69.0,-34.6230902,-58.4618331,Flores
51642.0,34.0,-34.603506,-58.45572,Villa Crespo
135000.0,47.0,-34.594099,-58.414916,Palermo
150000.0,77.0,-34.59509,-58.418206,Palermo
102000.0,50.0,-34.637834,-58.503098,Villa Luro
80000.0,35.0,-34.5653209202,-58.4716025037,Coghlan
77324.0,34.0,-34.593335,-58.442214,Villa Crespo
105000.0,63.0,-34.6195729,-58.3973048,Monserrat
215000.0,65.0,-34.577671,-58.450683,Colegiales
103500.0,41.0,-34.5688712,-58.4884216,Villa Urquiza
89500.0,35.0,-34.5714875,-58.4872822,Villa Urquiza
115000.0,65.0,-34.554791,-58.4846424,Saavedra
99000.0,48.0,-34.56329,-58.47043,Belgrano
125000.0,70.0,-34.6112232,-58.41567,Almagro
95000.0,40.0,-34.6027676,-58.4049637,Balvanera
138000.0,78.0,-34.621148,-58.429263,Caballito
82000.0,36.0,-34.5768936,-58.4952547,Villa Urquiza
73000.0,42.0,-34.627787,-58.36622,Boca
108081.0,64.0,-34.631255,-58.370463,Barracas
150000.0,43.0,,,Palermo
84000.0,43.0,-34.55539,-58.487166,Saavedra
95000.0,39.0,-34.598900066,-58.376887002,Retiro
172000.0,59.0,-34.557199,-58.480847,Saavedra
369000.0,84.0,-34.6277772,-58.4484023,Caballito
100000.0,38.0,-34.585666,-58.441923,Palermo
115000.0,35.0,-34.5759862,-58.4390397,Belgrano
110000.0,50.0,-34.6012328021,-58.3805326718,Centro / Microcentro
130000.0,42.0,-34.5830542765,-58.4241328351,Palermo
85800.0,39.0,-34.586829,-58.436595,Palermo
140000.0,68.0,-34.6133864879,-58.4982720587,Villa del Parque
125000.0,43.0,-34.5817888,-58.449509,Colegiales
73000.0,32.0,-34.6072252,-58.4691674,Villa del Parque
109000.0,55.0,-34.631813,-58.461385,Flores
112000.0,60.0,-34.639055,-58.499845,Villa Luro
399000.0,75.0,-34.5625,-58.458333,Palermo
185000.0,66.0,-34.6243811,-58.423241,Almagro
92000.0,47.0,-34.6150574,-58.4802378,Villa General Mitre
92232.0,32.0,-34.572721,-58.483565,Villa Urquiza
130000.0,41.0,-34.5620844,-58.4566864,Belgrano
110000.0,59.0,-34.553243,-58.47589,Saavedra
154800.0,39.0,-34.5867608,-58.4291478,Palermo
99000.0,34.0,-34.5859299,-58.4404055,Palermo
86500.0,33.0,-34.6288131,-58.4722301,Villa del Parque
83439.0,39.0,-34.5907409831,-58.4487530794,Chacarita
97000.0,36.0,-34.582927,-58.41083,Palermo
85000.0,50.0,,,Villa Crespo
68458.0,34.0,-34.63099,-58.4201892,Boedo
108000.0,63.0,-34.653898,-58.506188,Mataderos
73000.0,31.0,-34.6209278,-58.4458736,Caballito
92000.0,60.0,-34.6225043862,-58.3964631214,Parque Patricios
69458.0,34.0,-34.63099,-58.4201892,Boedo
75000.0,33.0,,,
175000.0,69.0,-34.60746,-58.43891555,Parque Centenario
215000.0,100.0,-34.5974586,-58.4033653,Recoleta
189000.0,64.0,-34.6045502,-58.4211036,Almagro
105490.0,34.0,-34.5731507,-58.482362,Villa Urquiza
270000.0,91.0,-34.5824961,-58.4102772,Palermo
185000.0,60.0,-34.626039,-58.432732,Caballito
73000.0,32.0,-34.6586688,-58.5120941,Mataderos
47000.0,46.0,-34.624327,-58.429713,Caballito
159000.0,80.0,-34.6242203,-58.4500796,Caballito
160000.0,50.0,-34.5936142,-58.3800404,Barrio Norte
73600.0,31.0,-34.6230511,-58.3914916,San Cristobal
130000.0,70.0,-34.6203643,-58.4431823,Caballito
79900.0,44.0,-34.617942,-58.460455,Flores
139000.0,50.0,-34.5516787,-58.4651435,Nuñez
103000.0,34.0,-34.5859299,-58.4404055,Palermo
117000.0,38.0,-34.5558817828,-58.4619371046,Belgrano
135000.0,67.0,-34.641961,-58.373934,Barracas
285000.0,80.0,-34.5710640663,-58.453650159,Colegiales
126000.0,53.0,-34.6240354,-58.4042052,Balvanera
200000.0,60.0,-34.5686667973,-58.4331202353,Palermo
245000.0,90.0,-34.578295,-58.449588,Colegiales
90000.0,47.0,-34.6005624,-58.4439836,Villa Crespo
270000.0,88.0,-34.620919,-58.45557,Caballito
74300.0,34.0,-34.593335,-58.442214,Villa Crespo
210000.0,86.0,-34.5853989,-58.418262,Palermo
161320.0,56.0,-34.544171,-58.478875,Saavedra
86000.0,48.0,,,
137000.0,50.0,-34.5978249,-58.4164389,Palermo
65000.0,32.0,-34.5912364,-58.398821,Recoleta
290000.0,94.0,-34.6140187704,-58.4888447988,Nuñez
79900.0,52.0,-34.6262018,-58.4685707,Flores
120000.0,34.0,-34.6004227,-58.420585,Almagro
150000.0,40.0,,,Belgrano
135000.0,45.0,-34.574547,-58.4343478,Palermo
110327.0,39.0,,,San Telmo
280000.0,100.0,-34.5639398595,-58.4382636423,Palermo
259000.0,85.0,-34.5688186,-58.4360816,Belgrano
355000.0,70.0,-34.6212687994,-58.3614488949,Puerto Madero
324500.0,96.0,-34.597769,-58.42644,Villa Crespo
170000.0,92.0,-34.602764,-58.373966,Centro / Microcentro
116000.0,55.0,-34.613643,-58.481383,Villa Santa Rita
68500.0,36.0,-34.625227,-58.457758,Flores
120000.0,50.0,,,
205000.0,98.0,-34.565477,-58.471318,Coghlan
125000.0,47.0,-34.6015609,-58.4333731,Villa Crespo
84000.0,42.0,-34.647382,-58.4772734,Parque Avellaneda
250000.0,85.0,-34.5427503,-58.4601452,Nuñez
198000.0,86.0,-34.579089,-58.450149,Colegiales
99900.0,70.0,-34.609988,-58.410637,Balvanera
215000.0,66.0,-34.6037137392,-58.3815808896,Nuñez
125000.0,80.0,-34.6036844,-58.3815591,Once
135000.0,74.0,-34.616118,-58.463981,Flores
120000.0,82.0,-34.6253246,-58.4866517,Floresta
149000.0,64.0,-34.6134799418,-58.3871345206,Congreso
109000.0,78.0,-34.606703,-58.469474,Paternal
70000.0,40.0,-34.5947552,-58.49967,Villa Devoto
111066.0,47.0,,,San Telmo
140000.0,44.0,-34.607026,-58.442438,Caballito
114000.0,65.0,-34.608797,-58.484293,Villa del Parque
80000.0,37.0,-34.5771693,-58.4300256,Palermo
144000.0,69.0,-34.6154117,-58.4754707,Flores
228800.0,66.0,-34.613041,-58.43307,Caballito
157000.0,93.0,-34.576551,-58.46187,Colegiales
81000.0,46.0,-34.6021118,-58.3851437,Tribunales
95000.0,50.0,-34.6448325,-58.4528206,Flores
104900.0,48.0,-34.596667,-58.39754,Recoleta
216214.0,82.0,-34.612287,-58.422895,Almagro
91000.0,48.0,-34.599654,-58.430791,Villa Crespo
75000.0,41.0,-34.59305,-58.448972,Chacarita
189000.0,91.0,-34.5972441,-58.4416588,Villa Crespo
110000.0,42.0,-34.54316,-58.464088,Nuñez
122000.0,61.0,-34.6344407,-58.4747469,Floresta
79500.0,37.0,-34.6051872,-58.4567122,Villa Crespo
94850.0,32.0,-34.572721,-58.483565,Villa Urquiza
135000.0,50.0,-34.5982248,-58.4041773,Barrio Norte
74000.0,34.0,-34.6177615,-58.383662,Centro / Microcentro
68900.0,32.0,-34.620972,-58.41465,Boedo
105000.0,40.0,-34.559071,-58.446733,Belgrano
250000.0,70.0,-34.6363572,-58.3767044,Barracas
85570.0,38.0,-34.6256447,-58.4611155,Flores
90000.0,33.0,-34.5620844,-58.4566864,Belgrano
149000.0,77.0,-34.586019,-58.444476,Palermo
145000.0,70.0,-34.578408,-58.4958691,Villa Urquiza
115000.0,31.0,-34.5817176348,-58.4486236993,Palermo
110000.0,36.0,-34.5771209,-58.4381936,Palermo
69000.0,33.0,-34.5980887,-58.4043922,Barrio Norte
80000.0,34.0,-34.6141777,-58.3802033,Monserrat
61000.0,59.0,-34.654798,-58.404758,Parque Patricios
109246.0,47.0,-34.6244303,-58.3741828,San Telmo
104173.0,34.0,,,Palermo
138000.0,50.0,-34.563252,-58.456441,Belgrano
65000.0,31.0,-34.588298,-58.508619,Villa Pueyrredón
91900.0,39.0,-34.586829,-58.436595,Palermo
30000.0,37.0,-34.5865029041,-58.4773635689,Villa Urquiza
235000.0,70.0,-34.5863241,-58.3877694,Recoleta
70000.0,32.0,-34.6214484982,-58.3814764023,San Telmo
120000.0,74.0,-34.621907,-58.3887891,Constitución
75000.0,39.0,-34.683568,-58.474056,Villa Lugano
76500.0,32.0,-34.6173477,-58.4494039,Caballito
120000.0,42.0,-34.6293468,-58.4353111,Caballito
200000.0,72.0,-34.5976878,-58.4340387,Villa Crespo
75000.0,32.0,-34.577168,-58.538654,Villa del Parque
100000.0,52.0,-34.637834,-58.503098,Villa Luro
100000.0,42.0,-34.5888927,-58.5085653,Villa Devoto
80000.0,44.0,-34.6115557,-58.4102154,Balvanera
115000.0,82.0,-34.60453,-58.39463,Balvanera
210000.0,86.0,-34.6036844,-58.3815591,Coghlan
110000.0,38.0,-34.556844,-58.457941,Belgrano
142600.0,31.0,-34.567984,-58.4337562,Las Cañitas
200000.0,50.0,-34.5496870424,-58.467528104,Nuñez
145000.0,66.0,-34.614703,-58.438833,Caballito
99000.0,50.0,-34.5999689,-58.3768192,Retiro
99700.0,47.0,-34.5703376,-58.4425508,Colegiales
95000.0,35.0,-34.556809,-58.457834,Belgrano
115000.0,63.0,-34.625316,-58.467693,Flores
315000.0,79.0,-34.567079,-58.451879,Belgrano
180000.0,87.0,-34.615138,-58.3992878,Balvanera
158000.0,92.0,-34.6415407158,-58.5167060944,Liniers
172000.0,71.0,-34.615921,-58.393128,Balvanera
85000.0,43.0,-34.6187853,-58.4791827,Flores
94500.0,55.0,-34.6451582,-58.4907929,Parque Avellaneda
118974.0,49.0,,,San Telmo
110000.0,82.0,,,Floresta
105000.0,34.0,-34.5538454266,-58.4919050998,Saavedra
210000.0,74.0,-34.546338,-58.458899,Nuñez
138000.0,78.0,-34.60559,-58.458896,Paternal
185000.0,70.0,-34.5692991,-58.4498983,Belgrano
229700.0,70.0,-34.5792764,-58.4548802,Villa Ortuzar
114000.0,47.0,-34.577645,-58.495653,Villa Urquiza
199000.0,95.0,-34.6138646386,-58.4267239253,Caballito
177000.0,40.0,-34.5680472,-58.452962,Belgrano
65000.0,54.0,-34.666197,-58.48118,Villa Lugano
110000.0,35.0,-34.5706702,-58.4408266,Belgrano
90000.0,35.0,-34.6555941,-58.5182496,Mataderos
68000.0,37.0,-34.6184351,-58.4657756,Flores
117000.0,79.0,-34.611506,-58.411067,Balvanera
125000.0,59.0,-34.6465128,-58.488904,Floresta
210000.0,52.0,-34.5888694,-58.3913369,Barrio Norte
90000.0,72.0,,,Barracas
105000.0,43.0,-34.563925,-58.480278,Coghlan
108000.0,51.0,-34.5987208,-58.4404368,Villa Crespo
118000.0,40.0,-34.583705,-58.433254,Palermo
289000.0,91.0,-34.5969642626,-58.3862584307,Tribunales
147000.0,48.0,-34.598615,-58.3970315,Barrio Norte
77000.0,31.0,-34.59961,-58.396875,Recoleta
96000.0,65.0,-34.6259133294,-58.5064738543,Villa Devoto
98000.0,36.0,-34.5647507,-58.4891059,Villa Urquiza
79000.0,35.0,-34.627366,-58.507638,Villa Luro
76000.0,36.0,-34.6052532843,-58.4936738106,Villa del Parque
135000.0,67.0,-34.616512,-58.4436838,Caballito
82000.0,38.0,-34.6117136,-58.4605517,Caballito
73000.0,38.0,-34.617058,-58.445235,Caballito
108045.0,35.0,-34.6148483,-58.4604643,Caballito
148000.0,47.0,-34.587953,-58.414446,Palermo
88900.0,50.0,-34.63957,-58.465294,Flores
115000.0,64.0,,,
110000.0,41.0,-34.5522,-58.462844,Nuñez
54700.0,44.0,-34.549741,-58.48622,Saavedra
199000.0,93.0,-34.618499,-58.470407,Caballito
95000.0,40.0,-34.6047969,-58.454126,Villa Crespo
85000.0,50.0,-34.5800803,-58.4920978,Villa Urquiza
155000.0,50.0,-34.5558424,-58.457783,Belgrano
129000.0,78.0,-34.624859,-58.3712223,Barracas
215000.0,70.0,-34.5551436,-58.455652,Belgrano
330000.0,100.0,-34.6405489,-58.5299296,Villa Luro
300000.0,87.0,-34.5946557,-58.3877428,Retiro
129000.0,54.0,-34.593089,-58.431762,Palermo
99000.0,68.0,-34.6010588,-58.4609647,Villa Crespo
65000.0,43.0,-34.6240024,-58.3905883,Constitución
90000.0,47.0,-34.624892,-58.374975,San Telmo
155000.0,74.0,-34.6152189,-58.383156,Monserrat
139900.0,86.0,-34.603785,-58.488625,Villa del Parque
131040.0,41.0,-34.5710926,-58.4846052,Villa Urquiza
123500.0,40.0,-34.5542242,-58.4678339,Nuñez
80000.0,42.0,-34.6091668,-58.3892118,Balvanera
110000.0,38.0,-34.5428883979,-58.4807938485,Saavedra
98000.0,60.0,-34.5958969,-58.4715637,Paternal
130000.0,40.0,-34.5977779,-58.4182712,Palermo
174000.0,66.0,-34.6223398871,-58.4085322312,San Cristobal
99000.0,37.0,-34.5715748,-58.4557069,Colegiales
178000.0,70.0,-34.5684815,-58.4513388,Belgrano
235000.0,90.0,-34.5937383,-58.4034056,Barrio Norte
115000.0,60.0,-34.6115734,-58.4180781,Almagro
330000.0,65.0,-34.5607742,-58.4606278,Belgrano
180000.0,50.0,-34.59146,-58.406432,Recoleta
235000.0,100.0,-34.595688,-58.4031864,Palermo
119000.0,96.0,-34.6276516,-58.4679307,Flores
170000.0,60.0,-34.6037137392,-58.3815808896,Palermo
118000.0,50.0,-34.6038532,-58.430481,Almagro
189237.0,71.0,-34.61098,-58.417856,Almagro
105000.0,51.0,-34.616045,-58.393664,Balvanera
94000.0,44.0,-34.6009862,-58.408268,Once
160000.0,89.0,,,Congreso
89500.0,40.0,-34.6202466,-58.4165902,Almagro
90000.0,36.0,-34.6429944802,-58.5109918442,Liniers
64000.0,35.0,-34.5745302,-58.4928592,Villa Urquiza
257000.0,94.0,-34.5950091015,-58.3845022037,Barrio Norte
94000.0,55.0,-34.6251817377,-58.4070359893,San Cristobal
145000.0,50.0,-34.5770323,-58.4798783,Villa Urquiza
195000.0,93.0,-34.565563,-58.4533167,Belgrano
90000.0,41.0,-34.6162229,-58.4184465,Almagro
239000.0,54.0,-34.5683783,-58.449379,Belgrano
90000.0,41.0,-34.6239614,-58.4034766,Boedo
139000.0,63.0,-34.6352242,-58.4676975,Flores
84000.0,51.0,-34.633333,-58.466667,Flores
169000.0,68.0,-34.6327422,-58.4408154,Parque Chacabuco
100000.0,34.0,-34.5819463286,-58.4478355242,Palermo
143429.0,59.0,-34.6209278,-58.4458736,Caballito
240000.0,82.0,-34.5912139,-58.3986378,Barrio Norte
110000.0,51.0,-34.6412989,-58.3707635,Barracas
87000.0,34.0,-34.6168909,-58.402719,Belgrano
180000.0,74.0,-34.5653042899,-58.4379652889,Belgrano
169000.0,43.0,-34.5747531701,-58.4407633688,Palermo
98000.0,64.0,-34.6055538,-58.376534,San Nicolás
85000.0,45.0,-34.6036844,-58.3815591,Parque Chacabuco
85000.0,35.0,-34.5733653,-58.4384417,Belgrano
192000.0,54.0,-34.5546708,-58.4673571,Nuñez
158000.0,49.0,-34.5885144,-58.4120115,Palermo
78000.0,34.0,-34.621327,-58.3757206,San Telmo
191668.0,65.0,-34.5731507,-58.482362,Villa Urquiza
233000.0,85.0,-34.5985872,-58.3973385,Barrio Norte
89900.0,36.0,-34.5970189136,-58.4087784252,Palermo
113000.0,45.0,-34.5469102,-58.47859,Saavedra
218000.0,88.0,-34.5869637,-58.4212588,Palermo
238000.0,59.0,-34.556256,-58.468448,Nuñez
78493.0,34.0,-34.593422,-58.4423025,Villa Crespo
69000.0,36.0,-34.6031,-58.401046,Balvanera
100000.0,40.0,-34.6037603,-58.4879552,Villa del Parque
127000.0,54.0,-34.65,-58.383333,Barracas
110000.0,47.0,-34.6056046,-58.4962758,Villa del Parque
245000.0,70.0,-34.5859825,-58.4148132,Barrio Norte
140000.0,73.0,-34.569959,-58.444905,Palermo
235000.0,100.0,-34.595688,-58.4031864,Palermo
135000.0,54.0,-34.613965,-58.42555,Almagro
89900.0,60.0,,,Floresta
160000.0,65.0,-34.6026301,-58.5017404,Villa del Parque
206000.0,63.0,-34.5709978,-58.4440588,Colegiales
149000.0,44.0,-34.575535,-58.438102,Belgrano
160000.0,60.0,-34.5807444,-58.4247993,Palermo
200000.0,75.0,-34.5947727,-58.3971933,Recoleta
90000.0,46.0,-34.6392306,-58.4643665,Flores
119000.0,70.0,-34.627949,-58.396242,San Cristobal
325000.0,99.0,-34.565118,-58.442631,Belgrano
110000.0,54.0,-34.5792,-58.454883,Chacarita
69000.0,45.0,-34.638857,-58.510115,Villa Luro
93000.0,35.0,-34.5720545,-58.4745649,Villa Urquiza
128700.0,45.0,-34.5866135,-58.4390914,Palermo
120000.0,51.0,-34.577168,-58.48704,Villa Urquiza
180000.0,82.0,-34.605484,-58.508742,Villa Devoto
89900.0,44.0,-34.5741558,-58.4931736,Villa Urquiza
152000.0,54.0,-34.6274228,-58.4296216,Caballito
67000.0,33.0,-34.6255434,-58.4572347,Flores
93000.0,40.0,,,Villa Urquiza
100000.0,41.0,-34.5967593,-58.3799088,Barrio Norte
75000.0,35.0,-34.5599177,-58.4451113,Belgrano
225500.0,64.0,-34.62818,-58.429483,Caballito
145000.0,83.0,-34.620248,-58.403256,San Cristobal
127000.0,48.0,-34.645026,-58.373189,Barracas
52064.0,66.0,-34.5413289,-58.473409,Nuñez
117000.0,38.0,-34.5559731,-58.4620139,Nuñez
150000.0,52.0,-34.5873707153,-58.4501901094,Chacarita
160000.0,62.0,-34.6109561,-58.4162202,Almagro
225700.0,67.0,-34.597769,-58.42644,Villa Crespo
325000.0,100.0,-34.6014492,-58.4353446,Villa Crespo
80000.0,40.0,-34.630345,-58.3856711,Constitución
93000.0,50.0,-34.6086412353,-58.3906145696,Balvanera
165000.0,66.0,-34.5492493,-58.4630319,Nuñez
270000.0,100.0,-34.5893508,-58.408068,Barrio Norte
90000.0,37.0,-34.6267194673,-58.4566024361,Caballito
60000.0,34.0,-34.6630163,-58.514281,Mataderos
145000.0,50.0,-34.564492,-58.4723806,Coghlan
105000.0,45.0,-34.620233,-58.429597,Caballito
110000.0,31.0,-34.5542681,-58.4576474,Nuñez
185000.0,46.0,-34.56611,-58.463368,Belgrano
70000.0,31.0,-34.6165677784,-58.4774428246,Villa Santa Rita
120000.0,45.0,,,
68000.0,31.0,-34.6184464575,-58.5007250479,Villa Devoto
185000.0,60.0,-34.557808,-58.4519581,Belgrano
84900.0,41.0,-34.5521171,-58.4710166,Nuñez
140000.0,78.0,-34.6206541753,-58.3799130262,San Telmo
125000.0,70.0,-34.6112232,-58.41567,Once
62050.0,39.0,-34.625205,-58.379194,Constitución
170000.0,53.0,-34.568169,-58.434204,Palermo
322000.0,86.0,-34.5602429,-58.4438821,Belgrano
99000.0,53.0,-34.5563184,-58.4789425,Coghlan
187500.0,64.0,-34.597769,-58.42644,Villa Crespo
